word,freq,doc_freq,tfidf_top_k_mean,token_count,IWF
boies,17,3,0.36568376073169223,2,0.36568376073169223
armutlu,11,6,0.18273599475998822,3,0.36547198951997645
luge,77,14,0.36520500672546824,2,0.36520500672546824
hautes,18,10,0.182308476978798,3,0.364616953957596
theorem,685,127,0.18224521013766576,3,0.3644904202753315
grady,48,26,0.3643886735827714,2,0.3643886735827714
finnish,367,155,0.1821319912522974,3,0.3642639825045948
pentecostal,61,36,0.1818492127474543,3,0.3636984254949086
polynomials,158,31,0.18181752355023933,3,0.36363504710047867
biconditional,11,3,0.18151627707294557,3,0.36303255414589114
luxembourg,175,78,0.18129626841447213,3,0.36259253682894427
presidential,854,306,0.18124664963741996,3,0.3624932992748399
puebla,40,15,0.18121528568632722,3,0.36243057137265444
rantoul,71,4,0.362142991080753,2,0.362142991080753
gavin,99,63,0.18074667051786003,3,0.36149334103572006
arianna,11,3,0.36121977367445707,2,0.36121977367445707
settlement,1135,557,0.18033675017422715,3,0.3606735003484543
paa,11,5,0.36062019108474014,2,0.36062019108474014
county,4556,1390,0.3598548803852082,2,0.3598548803852082
dartmouth,107,44,0.17986376622230565,3,0.3597275324446113
rosenborg,57,14,0.1796033212881612,3,0.3592066425763224
marmara,54,27,0.17933340433199665,3,0.3586668086639933
newcastle,399,92,0.35800160360391076,2,0.35800160360391076
kashmir,232,36,0.1788628851042759,3,0.3577257702085518
crc,45,24,0.17858906136770658,3,0.35717812273541316
coins,459,166,0.17849592177588874,3,0.3569918435517775
blue,2393,795,0.35678240349836576,2,0.35678240349836576
hoffmann,50,30,0.17820505889594848,3,0.35641011779189696
ústí,11,8,0.1779248029449553,3,0.3558496058899106
steinheim,34,4,0.35558903477933457,2,0.35558903477933457
bmw,277,28,0.17773969917829086,3,0.3554793983565817
dáil,89,16,0.3552018011392919,2,0.3552018011392919
ngc,129,22,0.3551449302779822,2,0.3551449302779822
macedonia,274,84,0.17716651906549874,3,0.3543330381309975
hoy,18,11,0.35390486150570666,2,0.35390486150570666
chilean,302,85,0.17685937914557104,3,0.3537187582911421
operation,2062,817,0.3535620472901642,2,0.3535620472901642
minerals,390,134,0.3535246461134165,2,0.3535246461134165
columbia,1353,390,0.1760391711394848,3,0.3520783422789696
machtan,26,3,0.1757788993358497,3,0.3515577986716994
sofia,205,74,0.17561445896063782,3,0.35122891792127564
chinese,2630,609,0.35041943769484496,2,0.35041943769484496
alexandra,539,79,0.1750633401749358,3,0.3501266803498716
madhya,41,20,0.17500748298278299,3,0.35001496596556597
huqin,30,9,0.17500665598434578,3,0.35001331196869157
yabuki,24,8,0.17495345343610985,3,0.3499069068722197
dennehy,19,5,0.1743484248958011,3,0.3486968497916022
octyl,7,3,0.17392573991645457,3,0.34785147983290915
boardman,50,10,0.3459125481198302,2,0.3459125481198302
jonsson,9,6,0.17281817515202982,3,0.34563635030405965
gazeta,34,11,0.17240892503547198,3,0.34481785007094395
marshall,344,198,0.1721198010907393,3,0.3442396021814786
wahidi,102,5,0.34419167741324896,2,0.34419167741324896
akita,134,5,0.34411389165225026,2,0.34411389165225026
alabama,799,160,0.34367397865925386,2,0.34367397865925386
brabant,89,27,0.1714371269078292,3,0.3428742538156584
plaisance,4,3,0.17137114555725233,3,0.34274229111450466
advocate,299,209,0.17133047917509833,3,0.34266095835019666
troms,24,15,0.1713073632389321,3,0.3426147264778642
curling,120,27,0.3413988010943961,2,0.3413988010943961
lok,111,37,0.34137319524575915,2,0.34137319524575915
perry,243,131,0.341278728299545,2,0.341278728299545
saxon,362,108,0.17058604572575967,3,0.34117209145151933
algeria,417,88,0.17058469801121995,3,0.3411693960224399
ålesund,15,7,0.17053288852322895,3,0.3410657770464579
toyama,4,3,0.17039382827338978,3,0.34078765654677956
kampen,10,3,0.16984095125253798,3,0.33968190250507596
petrie,41,25,0.3396463923204004,2,0.3396463923204004
aberration,191,15,0.16975654505073892,3,0.33951309010147784
amphibian,101,39,0.169642172864215,3,0.33928434572843
logohu,32,3,0.16961339360407293,3,0.33922678720814586
pharyngeal,29,14,0.16960929892946822,3,0.33921859785893643
wagga,36,6,0.16960178327297987,3,0.33920356654595973
philosophy,1570,441,0.16956538874828753,3,0.33913077749657505
odyssey,165,71,0.1695634381731092,3,0.3391268763462184
province,2356,914,0.3390635343067282,2,0.3390635343067282
middlesex,97,46,0.16951153973905403,3,0.33902307947810806
elwood,21,9,0.33892103901492504,2,0.33892103901492504
belmont,62,27,0.33887008595739765,2,0.33887008595739765
